VP_Code;fpt_rt;word;emotionality;trials_fp.thisIndex;group;sort;features;mean_LDT_corr;matching_accuracy
ST23WL;34.823;Wunicher;emo;27;Control;ST23WL_Wunicher;nett gemeint+kann auch nerven +besserwisser+komisces gefühl+als könnte man es ncht alleine+kann helfen;0.666666667;1
ST23WL;59.959;Zwelde;emo;3;Control;ST23WL_Zwelde;umarmung+liebe geste+Hochzeit+schönes gefühl+ich werde von deren glücl angesteckt +lächeln +wohlig+geborgenheit+emotionale wärme+zwei menschen+partner+freundschaft;1;1
ST23WL;55.449;Troff;neu;24;Control;ST23WL_Troff;nette begegnung+person wohnt vielleicht bei mir in der nähe +teil meines sozialen umfelds+haben irgendetwas gemeinsam+sodass man sich vermutlich häufiger sieht,;0.666666667;1
ST23WL;31.714;Bisknirgo;emo;28;Control;ST23WL_Bisknirgo;meist unnötig+man sieht erst im nachhinein+dass es übertrieben war +oft unter stress+kann mich betreffen und auch andere+vielleicht weil es mir wichtig ist,;0.666666667;1
ST23WL;26.001;Mege;emo;15;Control;ST23WL_Mege;vergessen+sprache+unangenehm+nervig+es liegt mir auf der Zunge+fällt mir bestimmt gleich wieder ein +womit könnte es zusammenhängen+abgelenkt;1;1
ST23WL;40.941;Häugnung;neu;11;Control;ST23WL_Häugnung;to do liste+abhaken+neutral+wenn ich die person nicht gut kenne+kann mich anspornen meine eigenen Aufgaben erledigen zu wollen+kann mich unter Druck setzten mit eigenen Aufgaben+arbeit +uni,;1;1
ST23WL;40.733;Struk;neu;20;Control;ST23WL_Struk;schönes gefühl +geborgenheit +sicherheit+man kann sich fallen lassen +zu Hause+man kann exakt so sein+wie man ist+mama+papa+geschwister,;1;1
ST23WL;34.319;Preier;emo;5;Control;ST23WL_Preier;unangenehm+herausforderung +möglichkeit daraus zu lernen+man eill zeigen+dass man es eigentlich besser kann+Lernen+peinlich,;1;1
ST23WL;16.772;Glühm;neu;8;Control;ST23WL_Glühm;schönes gefühl +es sind die kleinen Dinge +sich für andere freuen können+gönnen+mitfiebern+erleichterung+wenn etwas tolles geklappt hat +wohliges bauchgefühl+lächeln+freude+fam;1;1
ST23WL;37.767;Muschürdur;emo;6;Control;ST23WL_Muschürdur;kleiner glücksmoment +überraschung +schönes bauchgefühl+lächeln +man hat nich damit gerechent+darum ist es noch schöner+kleinigkeiten+will ich +,;1;1
ST23WL;30.165;Skibt;neu;18;Control;ST23WL_Skibt;müde+anstrengender Tag+kaffee+langsamer als sonst+entweder nacht war toll+oder man ärgert sich so lange wach gebleiben zu sein,;1;1
ST23WL;30.943;Odef;neu;25;Control;ST23WL_Odef;fernweh+sehnsucht+vorfreude ist die schönste freude+ich will auch+entspannung +koffer packen +reise planen+erlebnisse+erfahrungen+erinnerungen+kostbar+reife+familie+freunde+kultur;1;1
ST23WL;35.096;Ferandsor;neu;29;Control;ST23WL_Ferandsor;will nicht +schlimm+unbefriedigend+schwierig davon schnell wieder los zu kommen+deprimierend+wenn man hart für etwas gearbeitet hat und es klappt einfach nicht +man will es;1;1
ST23WL;59.751;Plüpp;neu;17;Control;ST23WL_Plüpp;ehrgeiz+sport+übung macht den meister+erschöpfung+man will nicht aufgeben+man will es sich beweisen +ich kann das+durchhaltevermögen,;1;1
ST23WL;35.423;Bismirbiel;emo;13;Control;ST23WL_Bismirbiel;liebe+vertrauen+den nächsten schritt wagen+aufregend+zuneigung+geborgenheit+sexuelles verlangen+partner,;1;1
ST23WL;29.133;Weforshank;neu;16;Control;ST23WL_Weforshank;zukunft +Job+ich treffe entscheidung für mich+man hofft+dass es die richtige Entscheidung war +emanzipiert+mutig+auf sein bauchgefühl hören+endgültig;1;1
ST23WL;29.765;Faube;neu;26;Control;ST23WL_Faube;tolles Gefühl+wünsche ich jedem+dass er stolz auf sich sein kann+sieht man erst mit etwas abstand+am liebsten will man allen davon erzählen+wenn man zu sich selbst findet+betri;1;1
ST23WL;28.137;Enkmitas;emo;14;Control;ST23WL_Enkmitas;schüchtern+angespannt+vorstellungen+erwartungen+Rollenbilder+aufregend+kann schön sein +knistern+erfahrungen+hoffnung,;1;1
ST23WL;33.352;Ismiprämpf;emo;7;Control;ST23WL_Ismiprämpf;unangenehm+wenn man im Stress ist+Zeit+vielleicht will man auch einfach nicht+andere person nicht mögen+man selbst ist nicht in der Stimmung für unterhaltungenchbarn +bekannte+leute zu denen man nicht so enge beziehung hat;1;1
ST23WL;37.735;Bingsemöl;neu;22;Control;ST23WL_Bingsemöl;selten+ruhig+angenehm+entspannend+frühling+sommer+bett+liegen+sitzen;1;1
ST23WL;22.934;Iberletsch;neu;23;Control;ST23WL_Iberletsch;vermeiden +Angst+will nicht +kann ich überhaupt wieder vertrauen+beziehung+partner+liebe+freund+bauchgefühl+vertrauensbruch+verschlossen+gedanken;1;1
ST23WL;25.688;Wupforau;emo;12;Control;ST23WL_Wupforau;schön +wohliges gefühl+spannend+morgens+manchmal peinlich +unterbewusstsein+dinge verarbeiten+detail+Gefühl;1;0
ST23WL;26.694;Vul;neu;0;Control;ST23WL_Vul;freundschaft+uni+arbeit+sport+konversationen+familie+soziale kontakte aufrecht erhalten+wichtig+tut der seele gut +bin ich gerne+zeit vergeht schnell,;1;1
ST23WL;60.288;Mölauzegt;neu;21;Control;ST23WL_Mölauzegt;ich will eigentlich+aber ich kann nicht nicht+rücksichtsvoll gegenüber anderen+abstriche machen+um eigene ziele zu erreichen+zielstrebig+schade+man  könnte etwas tolles verpassen;1;1
ST23WL;31.548;Rugliebast;emo;9;Control;ST23WL_Rugliebast;beunruhigend+man macht sich sofort gedanken+überinterpretierenchdenklich woran es liegen könnte +man sucht grund+angst+dass es was schlimmes sein könnte+meist aber gar nichts schlimmes+geht oft schnell;1;1
ST23WL;40.129;Zimerhubst;emo;2;Control;ST23WL_Zimerhubst;überwachung+man will vorbereitet sein+geduldig+zwanghaft+kontrolle,;0.666666667;1
ST23WL;33.226;Herklögen;emo;4;Control;ST23WL_Herklögen;machen viele leute +faul+aufgabe+man will gerade keine leute sehen+verantwortung,;1;1
ST23WL;26.652;Neif;emo;1;Control;ST23WL_Neif;wenn man nervös ist +betrifft immer auch andere+man will niemandem zur last fallen+man will guten eindruck hinterlassen+nervös,;1;1
AS27SN;37.002;Iberletsch;neu;23;Control;AS27SN_Iberletsch;lernen+sich informieren+Entschluss+Suche+Zeitaufwand+Wissenslosigkeit ,;1;1
AS27SN;11.86;Bingsemöl;neu;22;Control;AS27SN_Bingsemöl;Motivation+auf etwas Lust haben+ehrgeizig+Ziel vor Augen+Freude+Herzblut+wichtig+Hilfsbereitschaft;0.666666667;1
AS27SN;7.162;Odef;neu;25;Control;AS27SN_Odef;nervig+anmaßend +unangebracht+frech +sich ärgern+höflich bleiben+Mansplaining +Herabsetzung+respektlos;1;1
AS27SN;20.289;Muschürdur;emo;6;Control;AS27SN_Muschürdur;Empathie+Begegnung+Beeinflussbarkeitchempfinden+fühlen+Neugierde+Kontakt+gespannt;1;1
AS27SN;5.055;Namistell;neu;19;Control;AS27SN_Namistell;Bauchgefühl+Zukunft+Schmetterlinge im Bauch+sofortige Verbindung+Seelenverwandtschaft+gute Gespräche+Sympathie+Zuneigung+jemanden attraktiv finden+Liebe auf den ersten Blick+Schicksal;1;1
AS27SN;16.316;Bisknirgo;emo;28;Control;AS27SN_Bisknirgo;Wut+Emotionalität+Unzufriedenheit+unangepasst+unerwartet+tieferliegende Probleme+verdrängen+projizieren+emotionale Instabilität,;1;0
AS27SN;8.643;Bismirbiel;emo;13;Control;AS27SN_Bismirbiel;Ärger+Enttäuschung+peinlich+unangenehm+nervig+sich dumm vorkommen+vermasseln +nervös werden;1;1
AS27SN;10.782;Weforshank;neu;16;Control;AS27SN_Weforshank;Dankbarkeit+Sich auf jmd. verlassen können+Teamwork+Sicherheit+gelingen+Pflichtbewusstsein+Zusammenarbeit+entspannt,;1;1
AS27SN;5.857;Skibt;neu;18;Control;AS27SN_Skibt;Urvertrauen+Liebe+Zuneigung+Sicherheit+Familie+Geborgenheit+aufwachsen+stillen+Erziehung;0;1
AS27SN;4.012;Zwelde;emo;3;Control;AS27SN_Zwelde;Anstrengung+lernen+Wissen anwenden+stolz sein+erschöpfend+weltoffener+Abwechslung+Herausforderung;0.666666667;1
AS27SN;17.426;Ferandsor;neu;29;Control;AS27SN_Ferandsor;Empathie+Mitgefühl+Mitleid+Freundschaft+Trauer+Freude+Verbundenheit+Sorge,;1;0
AS27SN;11.636;Struk;neu;20;Control;AS27SN_Struk;Glück+verloren +unerwartet+erfreuend+Überraschung ,;1;1
AS27SN;5.223;Troff;neu;24;Control;AS27SN_Troff;Angst+Nervosität+Panik+Müdigkeit+Albtraum+schwach+unruhig+zittrig+energielos+Trauer+Anspannung;1;1
AS27SN;8.941;Vul;neu;0;Control;AS27SN_Vul;Vorfreude+Aufregung+Erwartungen+vorbereiten+planen+sich freuen+langsames Zeitvergehen+Herzklopfen+Koffer kontrollieren;0.333333333;1
AS27SN;12.414;Mölauzegt;neu;21;Control;AS27SN_Mölauzegt;Reflektion +Selbstbewusstsein+Selbsterkenntnisse +sich verbessern+sich ändern+kennenlernen+Entwicklung+Feedback;1;1
AS27SN;15.331;Ismiprämpf;emo;7;Control;AS27SN_Ismiprämpf;Ehrgeiz+Pflichtbewusstsein+Ansprüche+üben+Disziplin+Durchhaltevermögen+Motivation+in etwas gut sein+Stolz+Training+Ziele,;1;1
AS27SN;14.976;Häugnung;neu;11;Control;AS27SN_Häugnung;unangemessen+Bedürfnis+Nähe+Körperkontakt+Grenzen+Selbstkontrolle+Zuneigung+Abstand;0.666666667;1
AS27SN;9.47;Herklögen;emo;4;Control;AS27SN_Herklögen;trotzdem+Trotz+Erwartung+Ignoranz+verdrängen+Prokrastination+verantwortungslos +motivationslos +Bedürfnis;1;1
AS27SN;9.169;Wumeizauch;emo;10;Control;AS27SN_Wumeizauch;Rückblick+Reflektion+Entwicklung+Zielsetzung+Ziele einhalten+bestätigte Erwartungen+stolz+Einsicht;1;1
AS27SN;4.583;Glühm;neu;8;Control;AS27SN_Glühm;Gesprächsbedarf+Schüchternheit+Initiative abgeben+Verantwortung abgeben+Erwartungshaltung+hoffen+Bestellung+unbekannt+kennenlernen+fremd;0.666666667;1
AS27SN;10.28;Neif;emo;1;Control;AS27SN_Neif;Personen+Ängstlichkeit+Vergangenheit+feindschaftlich+Sorge+Bauchschmerzen+genervt+keine Lust+Drama,;0.666666667;1
AS27SN;2.912;Preier;emo;5;Control;AS27SN_Preier;Glück+Stille+Sich wohl fühlen+gemütlich+Sorglosigkeit+wohlig+zu Hause+Vertrautheit+Entspannung+Frieden,;1;1
AS27SN;13.869;Zimerhubst;emo;2;Control;AS27SN_Zimerhubst;Isolation+Ruhe+Einsamkeit+Trubel vermeiden+soziale Ängstlichkeit+Stille+keine Lust+gestresst+nervig;1;0
AS27SN;6.8;Plüpp;neu;17;Control;AS27SN_Plüpp;ausgeglichen+Freude+gute Laune+guter Start in den Tag +zufrieden+erzählen+Traumtagebuch+ausgeruht,;1;1
AS27SN;8.934;Wunicher;emo;27;Control;AS27SN_Wunicher;Entspannung+Liebe+Freundschaft+kuscheln+man selbst sein+Vertrauen+Gelassenheit+Ruhe+Verbundenheit+sich wohl fühlen ,;1;1
AS27SN;6.197;Wupforau;emo;12;Control;AS27SN_Wupforau;Neid+Verlangen+Stolz+unangenehm+peinlich+Selbstbild+Verstellen,;1;1
AS27SN;12.674;Mege;emo;15;Control;AS27SN_Mege;Depression+unerwartet+überweltigend+beängstigend+Hormone+Stimmungsschwankungen+kraftlos+machtlos +Unwohlsein+ Verzweiflung+Hilfe suchen,;1;1
AS27SN;3.827;Enkmitas;emo;14;Control;AS27SN_Enkmitas;Freundschaft+Vorfreude+Empfang+Glück+aufgeregt+umarmen +Begrüßung +Wiedersehen+Pläne umsetzen+gemeinsame Zeit verbringen+Zuneigung+vermissen;1;1
AS27SN;23.543;Rugliebast;emo;9;Control;AS27SN_Rugliebast;egal+unwichtig+faul+nicht aufstehen wollen+Kontakt vermeiden+nicht gestört werden wollen,;0.666666667;0
AS27SN;7.159;Faube;neu;26;Control;AS27SN_Faube;Sorge+nichts falsch machen wollen+entscheidend+planen+aufgeregt+Fehler+Selbstpräsentation;1;1
AF23HG;30.27154;Bingsemöl;neu;22;Imagery;AF23HG_Bingsemöl;Anspannung+Wieso+Warum+Weshalb+Herzrasen+Übelkeit+Angst;1;1
AF23HG;42.100795;Zimerhubst;emo;2;Imagery;AF23HG_Zimerhubst;Zeit+Kraft+Ziel;1;1
AF23HG;26.85471;Glühm;neu;8;Imagery;AF23HG_Glühm;negatives Gefühl,;1;1
AF23HG;16.35427;Faube;neu;26;Imagery;AF23HG_Faube;Zufriedenheit+Lächeln+ich will auch+warmes Gefühl;0.666666667;1
AF23HG;32.41428;Vul;neu;0;Imagery;AF23HG_Vul;Zukunft+Freunde+besser kennenlernen;1;1
AF23HG;31.048605;Weforshank;neu;16;Imagery;AF23HG_Weforshank;Überreaktion+zu viel;1;1
AF23HG;31.985445;Enkmitas;emo;14;Imagery;AF23HG_Enkmitas;was war das noch+habs gleich+Ärgernis+Frustration+Aufregung;1;1
AF23HG;28.82461;Neif;emo;1;Imagery;AF23HG_Neif;ach+Überraschung+schon+hätte ich nicht gedacht+Freude;1;1
AF23HG;40.013545;Ferandsor;neu;29;Imagery;AF23HG_Ferandsor;schön+warm+Liebe+Nähe+Beschützen+Behüten+Zuneigung+Freude;1;1
AF23HG;33.83456;Häugnung;neu;11;Imagery;AF23HG_Häugnung;schüchtern+peinlich+Entschuldigung+rot werden+Vorwürfe;1;1
AF23HG;25.949065;Struk;neu;20;Imagery;AF23HG_Struk;ich freue mich+warmes Gefühl+Aufregung+Stolz+Liebe;1;1
AF23HG;39.000915;Wupforau;emo;12;Imagery;AF23HG_Wupforau;zufrieden+Überraschung+Freude+Glück+Lachen+Lächeln+innere Ruhe,;1;1
AF23HG;41.887615;Troff;neu;24;Imagery;AF23HG_Troff;verspannt+müde+träge+augen verklebt+augen zu+gähnen+müde Muskeln+muss mich setzen+Mittagsschlaf;1;1
AF23HG;33.538885;Muschürdur;emo;6;Imagery;AF23HG_Muschürdur;packen+Koffer+ferne Länder+Flughafen+Flugzeug+Strandurlaub+lange Autofahrt+Freude+Aufregung+Glückseligkeit+Nervösität+Berge +Sonne+Wandern;1;1
AF23HG;21.55429;Namistell;neu;19;Imagery;AF23HG_Namistell;Wut+Frustration+Selbsthass+Wieso+unfähig+besser werden+Nichtskönner+Vorwürfe;1;1
AF23HG;30.718025;Mölauzegt;neu;21;Imagery;AF23HG_Mölauzegt;Frustration+Ärgernis+Verbissenheit+Verspannung;1;1
AF23HG;45.29411;Skibt;neu;18;Imagery;AF23HG_Skibt;Verlangen+physische Anziehung+sexuelle Erregung+Attraktivität+Aufregung+Freude;1;1
AF23HG;28.576975;Bisknirgo;emo;28;Imagery;AF23HG_Bisknirgo;erwachsen+unabhängig+Herr meines Lebens+wichtige Entscheidung+Veränderung+Verantwortung übernehmen;1;1
AF23HG;24.616355;Herklögen;emo;4;Imagery;AF23HG_Herklögen;großartig+stolz+warmes Gefühl+stark+unaufhaltbar+alles wird gut;1;1
AF23HG;27.25947;Plüpp;neu;17;Imagery;AF23HG_Plüpp;nervös+flattern+hoffentlich+verliebt+Angst+schüchtern;1;1
AF23HG;33.95621;Wumeizauch;emo;10;Imagery;AF23HG_Wumeizauch;bitte nicht+geh weg+will nicht+Abneigung+Angst+Aufregung+Herzrasen+Übelkeit;1;1
AF23HG;31.035395;Ismiprämpf;emo;7;Imagery;AF23HG_Ismiprämpf;ruhig+still+warm+entspannt+keine Gedanken+warme Brise;1;1
AF23HG;30.099005;Zwelde;emo;3;Imagery;AF23HG_Zwelde;Angst+Unsicherheit+Vorsicht+sicherer Hafen+verschlossen;1;1
AF23HG;36.27396;Preier;emo;5;Imagery;AF23HG_Preier;Realität oder Traum+noch müde+Details verblassen;1;1
AF23HG;35.64672;Bismirbiel;emo;13;Imagery;AF23HG_Bismirbiel;zufrieden+fühle mich wohl+Gespräche+alte Zeiten+Lachen+schöne Zeit+warmes Gefühl;1;1
AF23HG;32.28716;Iberletsch;neu;23;Imagery;AF23HG_Iberletsch;Sehnsucht+Wieso+Schade+allein+Traurigkeit+Wehmut+Was wäre wenn...+Ich hätte so gern...;1;1
AF23HG;25.63385;Rugliebast;emo;9;Imagery;AF23HG_Rugliebast;Wieso+Schmerzen+Zittern+Gefühl;1;1
AF23HG;39.426075;Mege;emo;15;Imagery;AF23HG_Mege;schon da+wann endlich+Klingel+Uhr;1;1
AF23HG;32.19647;Odef;neu;25;Imagery;AF23HG_Odef;Aufregung+geh weg+will nicht+Angst+Abneigung+leise sein+mucksmäuschenstill;1;1
AF23HG;37.800925;Wunicher;emo;27;Imagery;AF23HG_Wunicher;Plan+Ordnung+an alles denken+keine Überraschungen+perfekt vorbereitet;1;1
ER1WN;64.15539;Herklögen;emo;4;Control;ER1WN_Herklögen;Unangenehm;1;1
ER1WN;34.021375;Häugnung;neu;11;Control;ER1WN_Häugnung;Wille+Kraft+Motivation;0.666666667;1
ER1WN;44.616255;Rugliebast;emo;9;Control;ER1WN_Rugliebast;Nett+nervig+hilfreich;1;1
ER1WN;55.33353;Mege;emo;15;Control;ER1WN_Mege;Schön+kindisch+Traumhaft,;1;1
ER1WN;68.300125;Plüpp;neu;17;Control;ER1WN_Plüpp;Mitfühlend+freundlich,;1;1
ER1WN;33.960345;Namistell;neu;19;Control;ER1WN_Namistell;Fehlinterpretation;1;1
ER1WN;59.16047;Wumeizauch;emo;10;Control;ER1WN_Wumeizauch;Loch im Kopf+Sieb+Brett vorm Kopf,;1;1
ER1WN;43.531355;Muschürdur;emo;6;Control;ER1WN_Muschürdur;Super+Freizeit+gute Planung+Respekt+Ollte sich jeder vornehmen+Umsetzung;1;1
ER1WN;40.02622;Enkmitas;emo;14;Control;ER1WN_Enkmitas;Schön+unbeschreiblich;1;1
ER1WN;56.68513;Faube;neu;26;Control;ER1WN_Faube;Englisch+Französisch+neue Herausforderung;1;1
ER1WN;33.64053;Bismirbiel;emo;13;Control;ER1WN_Bismirbiel;Schön+zufrieden+liebe +lachen+Erinnerungen;1;1
ER1WN;40.70452;Iberletsch;neu;23;Control;ER1WN_Iberletsch;Zufriedenheit+Überraschung+Karma+Zufall;1;1
ER1WN;36.144225;Mölauzegt;neu;21;Control;ER1WN_Mölauzegt;Feiern+Spaß+Krankheit;1;1
ER1WN;44.30169;Wupforau;emo;12;Control;ER1WN_Wupforau;toll+Reisebegeisterung+neuer Erleben;1;1
ER1WN;41.355375;Bingsemöl;neu;22;Control;ER1WN_Bingsemöl;muss an sich arbeiten;1;1
ER1WN;42.73281;Troff;neu;24;Control;ER1WN_Troff;Übung+Meister +Neuling+harte Arbeit;1;1
ER1WN;50.26232;Skibt;neu;18;Control;ER1WN_Skibt;Romantisch+Nähe+intensiv;1;1
ER1WN;35.80753;Ismiprämpf;emo;7;Control;ER1WN_Ismiprämpf;Selbstbild+Wahrnehmung+Emotionen+Rational;1;1
ER1WN;46.70314;Zimerhubst;emo;2;Control;ER1WN_Zimerhubst;Stolz+Fortschritt+Prozess;1;1
ER1WN;52.92544;Zwelde;emo;3;Control;ER1WN_Zwelde;Erster Kuss+schön+warmes Gefühl;1;1
ER1WN;24.58726;Wunicher;emo;27;Control;ER1WN_Wunicher;Menschlich+verständlich+Konfliktpotenzial;1;1
ER1WN;44.297535;Bisknirgo;emo;28;Control;ER1WN_Bisknirgo;Entspannung+zur Ruhe kommen,;1;1
ER1WN;40.1035;Glühm;neu;8;Control;ER1WN_Glühm;Schlechte Vergangenheit+Eher hoffen auf eine bessere Zukunft+Misstrauen+Individualität;1;1
ER1WN;42.23144;Weforshank;neu;16;Control;ER1WN_Weforshank;Kann auch ein Albtraum sein+schön+kommt selten vor;1;1
ER1WN;47.944675;Preier;emo;5;Control;ER1WN_Preier;Aufgeschlossen+ohne zu verstellen;1;1
ER1WN;38.22421;Neif;emo;1;Control;ER1WN_Neif;rücksichtsvoll+zuvorkommend;1;1
ER1WN;37.095735;Ferandsor;neu;29;Control;ER1WN_Ferandsor;Kann schön sein+mysteriös+ungenau;1;1
ER1WN;49.93355;Struk;neu;20;Control;ER1WN_Struk;Vorfreude+Familie+ersehnen;1;1
ER1WN;31.19472;Vul;neu;0;Control;ER1WN_Vul;Kindheitserinnerungen+Klingelzeichen;1;1
ER1WN;33.73827;Odef;neu;25;Control;ER1WN_Odef;Vorbereitung+Training;1;1
NF15AN;33.361;Wunicher;emo;27;Imagery;NF15AN_Wunicher;Kopfschmerzen +Unruhe +schwerer Atem +alles zieht sich zusammen +wird erst besser wenn es vorbei ist +Gedankenrasen +es wird nicht so schlimm wie man denkt +einfach machen +keine Lösung +Ablenkung ,;0;1
NF15AN;80.446;Häugnung;neu;11;Imagery;NF15AN_Häugnung;anstrengend+Stolz +Kreativität +Flopp +Erfolg +Idee muss sehr gut sein +an sich selbst glauben +Herausforderungen ,;1;1
NF15AN;19.133;Plüpp;neu;17;Imagery;NF15AN_Plüpp;besserwisserisch +lieb gemeint +manche Themen zu privat für ungefragte Ratschläge +Gespräch +oberflächlich +neue Ideen +fremde Leute +enge Familie und Freunde ,;0;1
NF15AN;39.446;Vul;neu;0;Imagery;NF15AN_Vul;Liebe +Warm ums Herz +Zeitlupe +Hoffnung +Moment genießen +Gedanken an Familie +vermissen +rührselig +Traurigkeit+Sehnen nach Zuneigung ,;0.666666667;1
NF15AN;57.149;Skibt;neu;18;Imagery;NF15AN_Skibt;smalltalk +unangenehm +lächeln +Vorfreude +Angst +nervig +Umweg +nett+potenzielle Freunde +verliebt +gleichgültig;0.333333333;1
NF15AN;47.044;Zwelde;emo;3;Imagery;NF15AN_Zwelde;hysterisch +nervig +unruhig +emotional unstabil +Angst was falsches zu sagen+schlechte Erfahrungen +aufmerksamkeitssuchend+Mittelpunkt +krank +Therapie ,;0;1
NF15AN;50.12;Mege;emo;15;Imagery;NF15AN_Mege;unruhig +denkt an nichts anderes mehr+blendet alles aus +peinlich +störend +sich blöd fühlend +Freude wenn man Wort wieder erinnert+Stille füllen;0;1
NF15AN;35.7;Ismiprämpf;emo;7;Imagery;NF15AN_Ismiprämpf;Gleichgültigkeit +cool +ist in Ordnung +bisschen Stolz +Glück für die Person +selbst unbetroffen +eher positives Gefühl +wie gut wurden Aufgaben gemacht+nur erledigen reicht meistens nicht+toll +Daumen hoch leichtes Grinsen;1;1
NF15AN;82.32;Rugliebast;emo;9;Imagery;NF15AN_Rugliebast;Liebe+Kindheit +Glück +Zufriedenheit +für Zukunft gut gewappnet +leider nicht bei allen so +jedes Kind hat die Liebe und Nähe und Wärme verdient +Mutter +Umarmung +Lachen +Sorglosigkeit +vermeiden von Störungen;0.333333333;1
NF15AN;34.42;Herklögen;emo;4;Imagery;NF15AN_Herklögen;englisch +spanisch +sprachkurs+fremdes Land +peinlich +Stille +Lachen +schwitzen +Vergleich mit anderen +stottern +rot werden ,;0;1
NF15AN;39.311;Bisknirgo;emo;28;Imagery;NF15AN_Bisknirgo;Liebe +glücklich +Vollkommenheit +Schwester+teilen macht glücklich +ansteckend+Welt ist schön +engere Bindung +Lächeln +Umarmung +warmes Herz ,;1;1
NF15AN;36.981;Namistell;neu;19;Imagery;NF15AN_Namistell;große Augen+Überraschung +Freude +Glück +Lachen +Aufräumen +nostalgisch +Kindheitserinnerungen +Tag ist besser +nicht vorhersehbar +das Leben ist schön;0;1
NF15AN;33.391;Glühm;neu;8;Imagery;NF15AN_Glühm;müde+Vorwurf +im Bett liegen bleiben +Stress +schöner Abend +Serien +Augen schließen +nicht ansprechbar ,;1;1
NF15AN;32.808;Neif;emo;1;Imagery;NF15AN_Neif;wie vom Blitz getroffen +energetisch +fernweh +grinsend +gute Zeit +hibbelig +Kind+Schmetterlinge im Bauch +Musik+Tanzen+Welt umarmen +Familie ,;0.666666667;1
NF15AN;71.342;Faube;neu;26;Imagery;NF15AN_Faube;Wut +Selbstverletzung +böse Gedanken +runter kommen +tief atmen +Neustart +Herausforderungen +Änderung +Selbstliebe +Herausfinden was Auslöser war ,;0.333333333;1
NF15AN;48.153;Wupforau;emo;12;Imagery;NF15AN_Wupforau;Zwangsstörung +Übung +Verbissenheit +anstrengend +zu viel +hohe Ansprüche an sich selbst +unglücklich +unentspannt +Druck von sich und anderen +angeben+harte Arbeit +ist es nicht Wert ,;0;1
NF15AN;40.09;Odef;neu;25;Imagery;NF15AN_Odef;Liebe +Verlangen +Filme +Spannung +peinlich +rot werden +Lippen +Herzschlag +Vorstellung +Freunde +Speichel +Schmatzen+unangenehm ,;1;1
NF15AN;30.055;Ferandsor;neu;29;Imagery;NF15AN_Ferandsor;Weltherrschaft +empowered +stark +Macht +Zufriedenheit +Stolz +Unabhängigkeit +Erwachsen sein +Lebensveränderung ,;0.666666667;0
NF15AN;56.336;Wumeizauch;emo;10;Imagery;NF15AN_Wumeizauch;Erwachsen werden +innere Zufriedenheit +Kindheit+mein früheres Ich wäre stolz auf mich +Motivation +Schulter klopfen +unabhängig +Leben ist vor einem +Selbstbestimmung +Lebensgeschichten;0;1
NF15AN;12.633;Preier;emo;5;Imagery;NF15AN_Preier;Romantisch +kribbeln im Bauch +elektrisch +Spannung +alles andere ist egal +Umwelt wird ausgeblendet +verführerisch +spielend+Film +peinlich +rot werden +geheimnisvoll ,;0.333333333;1
NF15AN;60.635;Bismirbiel;emo;13;Imagery;NF15AN_Bismirbiel;angespannt +nervig +keine Lust auf Gespräch +unwohles Gefühl +Straßenseite wechseln +kein Blickkontakt +schnell gehen+Lästerei chbar,In ,;0.333333333;1
NF15AN;63.626;Weforshank;neu;16;Imagery;NF15AN_Weforshank;Buddah +Entspannung +Tief Luft holen +Wind +einatmen +bewusst sein +Körper +Zeitlupe +glücklich +erholsam +Selbstliebe +Gedanken freien Lauf lassen;0;1
NF15AN;30.165;Troff;neu;24;Imagery;NF15AN_Troff;schlechte Vergangenheit +fehlende Aufarbeitung +Therapie +Reflexion +Annäherung +schwierig +leidend +andere haben größeren Einfluss auf Selbstwert+als man selbst rben ,;0.333333333;1
NF15AN;52.675;Muschürdur;emo;6;Imagery;NF15AN_Muschürdur;zwischen Schlaf und Wachheit +Trance +viele Gedanken +ausgeschlafen +Verwirrung +Suchen nach Botschaften +erholsam;1;1
NF15AN;75.482;Mölauzegt;neu;21;Imagery;NF15AN_Mölauzegt;wohlfühlend +schöne Zeit +gute Gespräche +Energie+über alte Zeiten reden +Geborgenheit +inspirierend +anstrengend +nervig +aufgesetzt freundlich sein +zusammen etwas unternehmen +lange nicht gese;1;1
NF15AN;26.746;Bingsemöl;neu;22;Imagery;NF15AN_Bingsemöl;wenig Selbstwert+andere sind wichtiger +falsche Einschätzung der eigenen Leistung +schlechtes Gefühl dafür gutes Gewissen +Manipulation +unnötige Zuvorkommenheit +anstrengend ,;0;1
NF15AN;40.015;Struk;neu;20;Imagery;NF15AN_Struk;Hunger +schlechte Laune +nicht beschreibbar+was es schlimmer macht +Verwirrtheit +unpassend +kein Grund +keine Kontrolle +niemanden zum beschuldigen;1;1
NF15AN;49.161;Enkmitas;emo;14;Imagery;NF15AN_Enkmitas;unentspannt +ungeduldig +Person kommt immer wenn man nicht guckt +schwitzen +langweilig +Zeitverschwendung +Aufregung +Vorfreude +Anspannung;0;1
NF15AN;15.526;Iberletsch;neu;23;Imagery;NF15AN_Iberletsch;ruhe+atem anhalten +angst +tür +kind+dieb +kerze+herzklopfen +alleine+genervt+h;1;1
