	VP_Code	word	emotionality	definition	group	features
167	ST23WL	Preier	emo	Desinteresse vortäuschen, obwohl man etwas eigentlich haben möchte.	Control	uncomfortable + challenge + opportunity to learn from it + you want to show + that you can actually do it better + learning + embarrassing
168	ST23WL	Glühm	neu	Ruhig sitzen bleiben, wenn es an der Tür klopft, und abwarten, ob es nochmal klopft.	Control	nice feeling + it's the little things + being happy for others + treating yourself + cheering + relief + when something great worked out + cozy gut feeling + smile + joy + fam
169	ST23WL	Muschürdur	emo	Eine bittere Traurigkeit empfinden, die einen grundlos überwältigt.	Control	little moment of happiness + surprise + nice gut feeling + smile + you didn't expect it + that's why it's even nicer + little things + i want
170	ST23WL	Skibt	neu	Der Zustand, in den man kommt, wenn man die Gefühle anderer Menschen teilt.	Control	tired + exhausting day + coffee + slower than usual + either night was great + or you are annoyed that you stayed up so long
171	ST23WL	Odef	neu	Die Erkenntnis, dass man sich in die Richtung entwickelt hat, die man vorhergesehen hat.	Control	wanderlust + longing + anticipation is the most beautiful joy + i also want + relaxation + pack my suitcase + plan my trip + adventures + experiences + memories + precious + mature + family + friends + culture
172	ST23WL	Ferandsor	neu	Wenn man verschlossen ist, weil man lieber für sich bleibt als unter anderen Menschen.	Control	don't want + bad + unsatisfactory + difficult to get out of it quickly + depressing + when you've worked hard for something and it just doesn't work out + you want it
173	ST23WL	Plüpp	neu	Die Mühe, wenn man eine andere Sprache spricht, im Vergleich zur eigenen Muttersprache.	Control	ambition + sport + practice makes perfect + exhaustion + you don't want to give up + you want to prove it to yourself + i can do it + perseverance
174	ST23WL	Bismirbiel	emo	Eine heftige emotionale Reaktion auf ein unbedeutsames Ereignis zeigen.	Control	love + trust + daring to take the next step + exciting + affection + security + sexual desire + partner
175	ST23WL	Weforshank	neu	Die durch Berührung erzeugte Bindung zwischen Eltern und ihrem Kind.	Control	future + job + i make decisions for myself + you hope + that it was the right decision + emancipated + courageous + listen to your gut feeling + finally
176	ST23WL	Faube	neu	Die Möglichkeit, dass sich aus dem Blickkontakt mit einer anderen Person ein Gespräch ergibt, das diese initiiert.	Control	great feeling + i wish everyone + that they can be proud of themselves + you only see them from a distance + you want to tell everyone about it + when you find yourself + betri
177	ST23WL	Enkmitas	emo	Die Frustration, wenn einem ein Wort auf der Zunge liegt, das einem entfallen ist.	Control	shy + tense + ideas + expectations + role models + exciting + can be beautiful + crackle + experiences + hope
178	ST23WL	Ismiprämpf	emo	Die Vorfreude, wenn man Besuch erwartet und ständig ungeduldig prüft, ob die Person angekommen ist.	Control	uncomfortable + when you're stressed + time + maybe you just don't want to + don't like other people + you're not in the mood for conversation yourself + neighbors + acquaintances + people you don't have a close relationship with
179	ST23WL	Bingsemöl	neu	Wenn man eine Tätigkeit wiederholt, um sie ausreichend gut durchführen zu können.	Control	rare + calm + pleasant + relaxing + spring + summer + bed + lying + sitting
180	ST23WL	Iberletsch	neu	Der Impuls, eine andere Person berühren zu wollen.	Control	avoid + fear + don't want to + can i trust again at all + relationship + partner + love + friend + gut feeling + breach of trust + closed + thoughts
181	ST23WL	Wupforau	emo	Die besondere Empfindung, dass man sich in die Person verlieben wird, die man gerade kennengelernt hat.	Control	beautiful + pleasant feeling + exciting + morning + sometimes embarrassing + subconscious + processing things + detail + feeling
182	ST23WL	Vul	neu	Die Erkenntnis, dass man weitere Informationen braucht, um ein Problem zu lösen.	Control	friendship + university + work + sports + conversations + family + maintaining social contacts + important + good for the soul + i like being + time flies quickly
183	ST23WL	Mölauzegt	neu	Subjektive Bewertung, die nach innen und an sich selbst gerichtet ist.	Control	i actually want to + but i can't not + be considerate of others + cut corners + in order to achieve my own goals + determined + it's a shame + you could miss out on something great
184	ST23WL	Rugliebast	emo	Nervös ein wichtiges Gespräch im Kopf durchspielen, um keine Fehler zu begehen.	Control	disturbing + you immediately start thinking + overinterpret + think about what it could be + you look for a reason + fear + that it could be something bad + mostly nothing bad at all + often happens quickly
185	ST23WL	Zimerhubst	emo	Das ausgelaugte und erschöpfte Gefühl nach einer schlaflosen, sorgenvollen Nacht.	Control	surveillance + wanting to be prepared + patient + compulsive + control
186	ST23WL	Herklögen	emo	Die ruhige Geborgenheit in der Anwesenheit einer vertrauten Person.	Control	many people do + lazy + task + you don't want to see people right now + responsibility
187	ST23WL	Neif	emo	Mit Leidenschaft und Engagement alles in ein Herzensprojekt investieren.	Control	when you're nervous + always affects others + you don't want to be a burden to anyone + you want to make a good impression + nervous
188	AS27SN	Iberletsch	neu	Der Impuls, eine andere Person berühren zu wollen.	Control	learn + get information + decision + search + time expenditure + lack of knowledge
189	AS27SN	Bingsemöl	neu	Wenn man eine Tätigkeit wiederholt, um sie ausreichend gut durchführen zu können.	Control	motivation + wanting something + ambitious + goal in mind + joy + passion + important + willingness to help
190	AS27SN	Odef	neu	Die Erkenntnis, dass man sich in die Richtung entwickelt hat, die man vorhergesehen hat.	Control	annoying + overbearing + inappropriate + naughty + getting angry + being polite + mansplaining + belittling + disrespectful
191	AS27SN	Muschürdur	emo	Eine bittere Traurigkeit empfinden, die einen grundlos überwältigt.	Control	empathy + encounter + influenceability + empathize + feel + curiosity + contact + excited
192	AS27SN	Namistell	neu	Zufällig etwas finden, ohne danach gesucht zu haben.	Control	gut feeling + future + butterflies in your stomach + instant connection + soul mates + good conversations + sympathy + affection + finding someone attractive + love at first sight + destiny
193	AS27SN	Bisknirgo	emo	Ein Zustand vollkommener Harmonie und Gelassenheit, in dem man friedliche Ruhe empfindet.	Control	anger + emotionality + dissatisfaction + maladjusted + unexpected + deeper problems + repress + project + emotional instability
194	AS27SN	Bismirbiel	emo	Eine heftige emotionale Reaktion auf ein unbedeutsames Ereignis zeigen.	Control	anger + disappointment + embarrassing + uncomfortable + annoying + feeling stupid + screwing up + getting nervous
195	AS27SN	Weforshank	neu	Die durch Berührung erzeugte Bindung zwischen Eltern und ihrem Kind.	Control	gratitude + being able to rely on someone + teamwork + security + succeed + sense of duty + cooperation + relaxed
196	AS27SN	Skibt	neu	Der Zustand, in den man kommt, wenn man die Gefühle anderer Menschen teilt.	Control	basic trust + love + affection + security + family + security + growing up + breastfeeding + upbringing
197	AS27SN	Zwelde	emo	Das glückliche und friedliche Aufwachen nach einem angenehmen Traum.	Control	effort + learning + applying knowledge + being proud + exhausting + more cosmopolitan + variety + challenge
198	AS27SN	Ferandsor	neu	Wenn man verschlossen ist, weil man lieber für sich bleibt als unter anderen Menschen.	Control	empathy + compassion + compassion + friendship + sadness + joy + connection + concern
199	AS27SN	Struk	neu	Die Zeit bevor man eine Reise antritt, die man geplant hat.	Control	lucky + lost + unexpected + pleasing + surprise
200	AS27SN	Troff	neu	Die Gewissheit darüber, dass den eigenen Taten und Entscheidungen Konsequenzen folgen werden.	Control	anxiety + nervousness + panic + tiredness + nightmare + weak + restless + shaky + lacking energy + sadness + tension
201	AS27SN	Vul	neu	Die Erkenntnis, dass man weitere Informationen braucht, um ein Problem zu lösen.	Control	anticipation + excitement + expectations + prepare + plan + rejoice + slow passage of time + palpitations + check suitcase
202	AS27SN	Mölauzegt	neu	Subjektive Bewertung, die nach innen und an sich selbst gerichtet ist.	Control	reflection + self-awareness + self-knowledge + improve + change + get to know + development + feedback
203	AS27SN	Ismiprämpf	emo	Die Vorfreude, wenn man Besuch erwartet und ständig ungeduldig prüft, ob die Person angekommen ist.	Control	ambition + sense of duty + demands + practice + discipline + perseverance + motivation + being good at something + pride + training + goals
204	AS27SN	Häugnung	neu	Den Einfluss, den die Beobachtung einer zwischenmenschlichen Interaktion auf einen hat.	Control	inappropriate + need + closeness + physical contact + boundaries + self-control + affection + distance
205	AS27SN	Herklögen	emo	Die ruhige Geborgenheit in der Anwesenheit einer vertrauten Person.	Control	nevertheless + defiance + expectation + ignorance + repress + procrastination + irresponsible + lacking motivation + need
206	AS27SN	Wumeizauch	emo	Einen unerwünschten Ratschlag bekommen, der einem aufgedrängt wird.	Control	looking back + reflection + development + goal setting + meeting goals + confirmed expectations + pride + insight
207	AS27SN	Glühm	neu	Ruhig sitzen bleiben, wenn es an der Tür klopft, und abwarten, ob es nochmal klopft.	Control	need to talk + shyness + give up initiative + give up responsibility + expectations + hope + order + unknown + get to know + strange
208	AS27SN	Neif	emo	Mit Leidenschaft und Engagement alles in ein Herzensprojekt investieren.	Control	people + anxiety + past + hostile + worry + stomach ache + annoyed + no desire + drama
209	AS27SN	Preier	emo	Desinteresse vortäuschen, obwohl man etwas eigentlich haben möchte.	Control	happiness + stillness + feeling good + cozy + carefree + toasty + at home + familiarity + relaxation + peace
210	AS27SN	Zimerhubst	emo	Das ausgelaugte und erschöpfte Gefühl nach einer schlaflosen, sorgenvollen Nacht.	Control	isolation + quiet + loneliness + avoiding hustle and bustle + social anxiety + silence + not in the mood + stressed + annoying
211	AS27SN	Plüpp	neu	Die Mühe, wenn man eine andere Sprache spricht, im Vergleich zur eigenen Muttersprache.	Control	balanced + joy + good mood + good start to the day + satisfied + tell stories + dream diary + rested
212	AS27SN	Wunicher	emo	Der starke Drang eine unangenehme Begegnung zu vermeiden.	Control	relaxation + love + friendship + cuddling + being yourself + trust + serenity + calm + connectedness + feeling good
213	AS27SN	Wupforau	emo	Die besondere Empfindung, dass man sich in die Person verlieben wird, die man gerade kennengelernt hat.	Control	envy + desire + pride + uncomfortable + embarrassing + self-image + disguise
214	AS27SN	Mege	emo	Das sichere Vertrauen in jemanden, der zuverlässig seinen Pflichten nachkommt.	Control	depression + unexpected + overwhelming + scary + hormones + mood swings + powerless + powerless + unwell + despair + seeking help
215	AS27SN	Enkmitas	emo	Die Frustration, wenn einem ein Wort auf der Zunge liegt, das einem entfallen ist.	Control	friendship + anticipation + reception + happiness + excited + hug + greeting + reunion + implement plans + spend time together + affection + miss
216	AS27SN	Rugliebast	emo	Nervös ein wichtiges Gespräch im Kopf durchspielen, um keine Fehler zu begehen.	Control	don't care + unimportant + lazy + don't want to get up + avoid contact + don't want to be disturbed
217	AS27SN	Faube	neu	Die Möglichkeit, dass sich aus dem Blickkontakt mit einer anderen Person ein Gespräch ergibt, das diese initiiert.	Control	worry + not wanting to do anything wrong + decisive + planning + excited + mistakes + self-presentation
218	AF23HG	Bingsemöl	neu	Wenn man eine Tätigkeit wiederholt, um sie ausreichend gut durchführen zu können.	Imagery	tension + why + why + why + tachycardia + nausea + fear
219	AF23HG	Zimerhubst	emo	Das ausgelaugte und erschöpfte Gefühl nach einer schlaflosen, sorgenvollen Nacht.	Imagery	time + power + goal
220	AF23HG	Glühm	neu	Ruhig sitzen bleiben, wenn es an der Tür klopft, und abwarten, ob es nochmal klopft.	Imagery	negative feeling
221	AF23HG	Faube	neu	Die Möglichkeit, dass sich aus dem Blickkontakt mit einer anderen Person ein Gespräch ergibt, das diese initiiert.	Imagery	satisfaction + smile + i want too + warm feeling
222	AF23HG	Vul	neu	Die Erkenntnis, dass man weitere Informationen braucht, um ein Problem zu lösen.	Imagery	future + friends + get to know each other better
223	AF23HG	Weforshank	neu	Die durch Berührung erzeugte Bindung zwischen Eltern und ihrem Kind.	Imagery	overreaction + too much
224	AF23HG	Enkmitas	emo	Die Frustration, wenn einem ein Wort auf der Zunge liegt, das einem entfallen ist.	Imagery	what was that again + got it soon + annoyance + frustration + excitement
225	AF23HG	Neif	emo	Mit Leidenschaft und Engagement alles in ein Herzensprojekt investieren.	Imagery	oh + surprise + yes + i wouldn't have thought of it + joy
226	AF23HG	Ferandsor	neu	Wenn man verschlossen ist, weil man lieber für sich bleibt als unter anderen Menschen.	Imagery	beautiful + warm + love + closeness + protecting + guarding + affection + joy
227	AF23HG	Häugnung	neu	Den Einfluss, den die Beobachtung einer zwischenmenschlichen Interaktion auf einen hat.	Imagery	shy + embarrassed + sorry + blushing + accusations
228	AF23HG	Struk	neu	Die Zeit bevor man eine Reise antritt, die man geplant hat.	Imagery	i am happy + warm feeling + excitement + pride + love
229	AF23HG	Wupforau	emo	Die besondere Empfindung, dass man sich in die Person verlieben wird, die man gerade kennengelernt hat.	Imagery	satisfied + surprise + joy + happiness + laughter + smile + inner peace
230	AF23HG	Troff	neu	Die Gewissheit darüber, dass den eigenen Taten und Entscheidungen Konsequenzen folgen werden.	Imagery	tense + tired + sluggish + gummy eyes + eyes closed + yawning + tired muscles + have to sit down + afternoon nap
