	VP_Code	word	emotionality	definition	group	features
145	AG10TF	Skibt	neu	Der Zustand, in den man kommt, wenn man die Gefühle anderer Menschen teilt.	Control	Selbstwirksamkeit + Stolz + selbstbestimmt
146	AG10TF	Zwelde	emo	Das glückliche und friedliche Aufwachen nach einem angenehmen Traum.	Control	Selbstwirksamkeit + Anstrengung + auszahlen + positiv + gutes Gefühl + Selbstbewusstsein
147	AG10TF	Mege	emo	Das sichere Vertrauen in jemanden, der zuverlässig seinen Pflichten nachkommt.	Control	Erröten + Anziehung + attraktiv + trauen + Mut
148	AG10TF	Zimerhubst	emo	Das ausgelaugte und erschöpfte Gefühl nach einer schlaflosen, sorgenvollen Nacht.	Control	vorausschauend + anstrengend
149	AG10TF	Muschürdur	emo	Eine bittere Traurigkeit empfinden, die einen grundlos überwältigt.	Control	Nirvana + Langeweile + Ruhe + Reiz Freiheit
150	AG10TF	Iberletsch	neu	Der Impuls, eine andere Person berühren zu wollen.	Control	negativ + unschön + vorsichtig + traurig
151	AG10TF	Troff	neu	Die Gewissheit darüber, dass den eigenen Taten und Entscheidungen Konsequenzen folgen werden.	Control	Spannendes Gefühl + Realistischer Traum? + Verarbeitung + Introspektion
152	AG10TF	Enkmitas	emo	Die Frustration, wenn einem ein Wort auf der Zunge liegt, das einem entfallen ist.	Control	Freundschaft + Liebe + Gesellschaft + angenehm + Kneipe + Feierabendbier
153	AG10TF	Bisknirgo	emo	Ein Zustand vollkommener Harmonie und Gelassenheit, in dem man friedliche Ruhe empfindet.	Control	inkongruent + doof + selbstlos? + unangenehm
154	AG10TF	Odef	neu	Die Erkenntnis, dass man sich in die Richtung entwickelt hat, die man vorhergesehen hat.	Control	merkwürdig + vorübergehend + Körperlichkeit
155	AG10TF	Weforshank	neu	Die durch Berührung erzeugte Bindung zwischen Eltern und ihrem Kind.	Control	paranoid + vorbereitet + anstrengend
156	AG10TF	Herklögen	emo	Die ruhige Geborgenheit in der Anwesenheit einer vertrauten Person.	Control	Sozialer Druck + unangenehm + Interaktion + anxiety
157	AG10TF	Häugnung	neu	Den Einfluss, den die Beobachtung einer zwischenmenschlichen Interaktion auf einen hat.	Control	Druck + Vorbereitung + unangenehm + Zweifel? + souverän
158	ST23WL	Namistell	neu	Zufällig etwas finden, ohne danach gesucht zu haben.	Control	anstrengend + man will Lösung finden + best möglichste Lösung + kann nur mich betreffen oder oft auch andere + Entscheidungen + Zukunft + Vergangenheit + handlungen + die passiert sind
159	ST23WL	Wumeizauch	emo	Einen unerwünschten Ratschlag bekommen, der einem aufgedrängt wird.	Control	ehrgeizig + ich will es gut machen + ich gebe alles + ich mache es nicht halbherzig + nachher kann man stolz sein es erledigt zu haben + Mühe + anstrengend + Stress + Belohnung
160	ST23WL	Wunicher	emo	Der starke Drang eine unangenehme Begegnung zu vermeiden.	Control	nett gemeint + kann auch nerven + Besserwisser + komisches Gefühl + als könnte man es nicht alleine + kann helfen
161	ST23WL	Zwelde	emo	Das glückliche und friedliche Aufwachen nach einem angenehmen Traum.	Control	Umarmung + liebe Geste + Hochzeit + schönes Gefühl + ich werde von deren Glück angesteckt + lächeln + wohlig + Geborgenheit + emotionale Wärme + zwei Menschen + Partner + Freundschaft
162	ST23WL	Troff	neu	Die Gewissheit darüber, dass den eigenen Taten und Entscheidungen Konsequenzen folgen werden.	Control	nette Begegnung + Person wohnt vielleicht bei mir in der Nähe + Teil meines sozialen Umfelds + haben irgendetwas gemeinsam + sodass man sich vermutlich häufiger sieht
163	ST23WL	Bisknirgo	emo	Ein Zustand vollkommener Harmonie und Gelassenheit, in dem man friedliche Ruhe empfindet.	Control	meist unnötig + man sieht erst im Nachhinein + dass es übertrieben war + oft unter Stress + kann mich betreffen und auch andere + vielleicht weil es mir wichtig ist
164	ST23WL	Mege	emo	Das sichere Vertrauen in jemanden, der zuverlässig seinen Pflichten nachkommt.	Control	vergessen + Sprache + unangenehm + nervig + es liegt mir auf der Zunge + fällt mir bestimmt gleich wieder ein + womit könnte es zusammenhängen + abgelenkt
165	ST23WL	Häugnung	neu	Den Einfluss, den die Beobachtung einer zwischenmenschlichen Interaktion auf einen hat.	Control	to do liste + abhaken + neutral + wenn ich die Person nicht gut kenne + kann mich anspornen meine eigenen Aufgaben erledigen zu wollen + kann mich unter Druck setzten mit eigenen Aufgaben + Arbeit + Uni
166	ST23WL	Struk	neu	Die Zeit bevor man eine Reise antritt, die man geplant hat.	Control	schönes Gefühl +Geborgenheit + Sicherheit + man kann sich fallen lassen + zu Hause + man kann exakt so sein + wie man ist + Mama + Papa + Geschwister
167	ST23WL	Preier	emo	Desinteresse vortäuschen, obwohl man etwas eigentlich haben möchte.	Control	unangenehm + Herausforderung + Möglichkeit daraus zu lernen + man will zeigen + dass man es eigentlich besser kann + Lernen + peinlich
168	ST23WL	Glühm	neu	Ruhig sitzen bleiben, wenn es an der Tür klopft, und abwarten, ob es nochmal klopft.	Control	schönes Gefühl + es sind die kleinen Dinge + sich für andere freuen können + gönnen + mitfiebern + Erleichterung + wenn etwas tolles geklappt hat + wohliges Bauchgefühl + lächeln + Freude + fam
169	ST23WL	Muschürdur	emo	Eine bittere Traurigkeit empfinden, die einen grundlos überwältigt.	Control	kleiner Glücksmoment + Überraschung + schönes Bauchgefühl + lächeln + man hat nicht damit gerechnet + darum ist es noch schöner + Kleinigkeiten + will ich
170	ST23WL	Skibt	neu	Der Zustand, in den man kommt, wenn man die Gefühle anderer Menschen teilt.	Control	müde + anstrengender Tag + Kaffee + langsamer als sonst + entweder Nacht war toll + oder man ärgert sich so lange wach geblieben zu sein
171	ST23WL	Odef	neu	Die Erkenntnis, dass man sich in die Richtung entwickelt hat, die man vorhergesehen hat.	Control	Fernweh + Sehnsucht + Vorfreude ist die schönste Freude + ich will auch + Entspannung + Koffer packen + Reise planen + Erlebnisse + Erfahrungen + Erinnerungen + kostbar + reife + Familie + Freunde + Kultur
172	ST23WL	Ferandsor	neu	Wenn man verschlossen ist, weil man lieber für sich bleibt als unter anderen Menschen.	Control	will nicht + schlimm + unbefriedigend + schwierig davon schnell wieder los zu kommen + deprimierend + wenn man hart für etwas gearbeitet hat und es klappt einfach nicht + man will es
173	ST23WL	Plüpp	neu	Die Mühe, wenn man eine andere Sprache spricht, im Vergleich zur eigenen Muttersprache.	Control	Ehrgeiz + Sport + Übung macht den Meister + Erschöpfung + man will nicht aufgeben + man will es sich beweisen + ich kann das + Durchhaltevermögen
174	ST23WL	Bismirbiel	emo	Eine heftige emotionale Reaktion auf ein unbedeutsames Ereignis zeigen.	Control	liebe + vertrauen + den nächsten schritt wagen + aufregend + Zuneigung + Geborgenheit + sexuelles Verlangen + Partner
175	ST23WL	Weforshank	neu	Die durch Berührung erzeugte Bindung zwischen Eltern und ihrem Kind.	Control	Zukunft + Job + ich treffe Entscheidung für mich + man hofft + dass es die richtige Entscheidung war + emanzipiert + mutig + auf sein Bauchgefühl hören + endgültig
176	ST23WL	Faube	neu	Die Möglichkeit, dass sich aus dem Blickkontakt mit einer anderen Person ein Gespräch ergibt, das diese initiiert.	Control	tolles Gefühl + wünsche ich jedem + dass er stolz auf sich sein kann + sieht man erst mit etwas Abstand + am liebsten will man allen davon erzählen + wenn man zu sich selbst findet + betri
177	ST23WL	Enkmitas	emo	Die Frustration, wenn einem ein Wort auf der Zunge liegt, das einem entfallen ist.	Control	schüchtern + angespannt + Vorstellungen + Erwartungen + Rollenbilder + aufregend + kann schön sein + knistern + Erfahrungen + Hoffnung
178	ST23WL	Ismiprämpf	emo	Die Vorfreude, wenn man Besuch erwartet und ständig ungeduldig prüft, ob die Person angekommen ist.	Control	unangenehm + wenn man im Stress ist + Zeit + vielleicht will man auch einfach nicht + andere Person nicht mögen + man selbst ist nicht in der Stimmung für Unterhaltungen + Nachbarn + Bekannte + Leute zu denen man nicht so enge Beziehung hat
179	ST23WL	Bingsemöl	neu	Wenn man eine Tätigkeit wiederholt, um sie ausreichend gut durchführen zu können.	Control	selten + ruhig + angenehm + entspannend + Frühling + Sommer + Bett + liegen + sitzen
180	ST23WL	Iberletsch	neu	Der Impuls, eine andere Person berühren zu wollen.	Control	vermeiden + Angst + will nicht + kann ich überhaupt wieder vertrauen + Beziehung + Partner + Liebe + Freund + Bauchgefühl + Vertrauensbruch + verschlossen + Gedanken
181	ST23WL	Wupforau	emo	Die besondere Empfindung, dass man sich in die Person verlieben wird, die man gerade kennengelernt hat.	Control	schön + wohliges Gefühl + spannend + morgens + manchmal peinlich + Unterbewusstsein + Dinge verarbeiten + Detail + Gefühl
182	ST23WL	Vul	neu	Die Erkenntnis, dass man weitere Informationen braucht, um ein Problem zu lösen.	Control	Freundschaft + Uni + Arbeit + Sport + Konversationen + Familie + soziale Kontakte aufrecht erhalten + wichtig + tut der Seele gut + bin ich gerne + Zeit vergeht schnell
183	ST23WL	Mölauzegt	neu	Subjektive Bewertung, die nach innen und an sich selbst gerichtet ist.	Control	ich will eigentlich + aber ich kann nicht nicht + rücksichtsvoll gegenüber anderen + Abstriche machen + um eigene Ziele zu erreichen + zielstrebig + schade + man  könnte etwas tolles verpassen
184	ST23WL	Rugliebast	emo	Nervös ein wichtiges Gespräch im Kopf durchspielen, um keine Fehler zu begehen.	Control	beunruhigend + man macht sich sofort Gedanken + überinterpretieren + nachdenklich woran es liegen könnte + man sucht Grund + Angst + dass es was schlimmes sein könnte + meist aber gar nichts schlimmes + geht oft schnell
185	ST23WL	Zimerhubst	emo	Das ausgelaugte und erschöpfte Gefühl nach einer schlaflosen, sorgenvollen Nacht.	Control	Überwachung + man will vorbereitet sein + geduldig + zwanghaft + Kontrolle
186	ST23WL	Herklögen	emo	Die ruhige Geborgenheit in der Anwesenheit einer vertrauten Person.	Control	machen viele Leute + faul + Aufgabe + man will gerade keine Leute sehen + Verantwortung
187	ST23WL	Neif	emo	Mit Leidenschaft und Engagement alles in ein Herzensprojekt investieren.	Control	wenn man nervös ist + betrifft immer auch andere + man will niemandem zur Last fallen + man will guten Eindruck hinterlassen + nervös
188	AS27SN	Iberletsch	neu	Der Impuls, eine andere Person berühren zu wollen.	Control	lernen + sich informieren + Entschluss + Suche + Zeitaufwand + Wissenslosigkeit 
189	AS27SN	Bingsemöl	neu	Wenn man eine Tätigkeit wiederholt, um sie ausreichend gut durchführen zu können.	Control	Motivation + auf etwas Lust haben + ehrgeizig + Ziel vor Augen + Freude + Herzblut + wichtig + Hilfsbereitschaft
190	AS27SN	Odef	neu	Die Erkenntnis, dass man sich in die Richtung entwickelt hat, die man vorhergesehen hat.	Control	nervig + anmaßend + unangebracht + frech + sich ärgern + höflich bleiben + Mansplaining + Herabsetzung + respektlos
191	AS27SN	Muschürdur	emo	Eine bittere Traurigkeit empfinden, die einen grundlos überwältigt.	Control	Empathie + Begegnung + Beeinflussbarkeit + nachempfinden + fühlen + Neugierde + Kontakt + gespannt
192	AS27SN	Namistell	neu	Zufällig etwas finden, ohne danach gesucht zu haben.	Control	Bauchgefühl + Zukunft + Schmetterlinge im Bauch + sofortige Verbindung + Seelenverwandtschaft + gute Gespräche + Sympathie + Zuneigung + jemanden attraktiv finden + Liebe auf den ersten Blick + Schicksal
193	AS27SN	Bisknirgo	emo	Ein Zustand vollkommener Harmonie und Gelassenheit, in dem man friedliche Ruhe empfindet.	Control	Wut + Emotionalität + Unzufriedenheit + unangepasst + unerwartet + tieferliegende Probleme + verdrängen + projizieren + emotionale Instabilität
194	AS27SN	Bismirbiel	emo	Eine heftige emotionale Reaktion auf ein unbedeutsames Ereignis zeigen.	Control	Ärger + Enttäuschung + peinlich + unangenehm + nervig + sich dumm vorkommen + vermasseln + nervös werden
195	AS27SN	Weforshank	neu	Die durch Berührung erzeugte Bindung zwischen Eltern und ihrem Kind.	Control	Dankbarkeit + Sich auf jmd. verlassen können + Teamwork + Sicherheit + gelingen + Pflichtbewusstsein + Zusammenarbeit + entspannt
196	AS27SN	Skibt	neu	Der Zustand, in den man kommt, wenn man die Gefühle anderer Menschen teilt.	Control	Urvertrauen + Liebe + Zuneigung + Sicherheit + Familie + Geborgenheit + aufwachsen + stillen + Erziehung
197	AS27SN	Zwelde	emo	Das glückliche und friedliche Aufwachen nach einem angenehmen Traum.	Control	Anstrengung + lernen + Wissen anwenden + stolz sein + erschöpfend + weltoffener + Abwechslung + Herausforderung
198	AS27SN	Ferandsor	neu	Wenn man verschlossen ist, weil man lieber für sich bleibt als unter anderen Menschen.	Control	Empathie + Mitgefühl + Mitleid + Freundschaft + Trauer + Freude + Verbundenheit + Sorge
199	AS27SN	Struk	neu	Die Zeit bevor man eine Reise antritt, die man geplant hat.	Control	Glück + verloren + unerwartet + erfreuend + Überraschung 
200	AS27SN	Troff	neu	Die Gewissheit darüber, dass den eigenen Taten und Entscheidungen Konsequenzen folgen werden.	Control	Angst + Nervosität + Panik + Müdigkeit + Albtraum + schwach + unruhig + zittrig + energielos + Trauer + Anspannung
201	AS27SN	Vul	neu	Die Erkenntnis, dass man weitere Informationen braucht, um ein Problem zu lösen.	Control	Vorfreude + Aufregung + Erwartungen + vorbereiten + planen + sich freuen + langsames Zeitvergehen + Herzklopfen + Koffer kontrollieren
202	AS27SN	Mölauzegt	neu	Subjektive Bewertung, die nach innen und an sich selbst gerichtet ist.	Control	Reflexion + Selbstbewusstsein + Selbsterkenntnisse + sich verbessern + sich ändern + kennenlernen + Entwicklung + Feedback
203	AS27SN	Ismiprämpf	emo	Die Vorfreude, wenn man Besuch erwartet und ständig ungeduldig prüft, ob die Person angekommen ist.	Control	Ehrgeiz + Pflichtbewusstsein + Ansprüche + üben + Disziplin + Durchhaltevermögen + Motivation + in etwas gut sein + Stolz + Training + Ziele
204	AS27SN	Häugnung	neu	Den Einfluss, den die Beobachtung einer zwischenmenschlichen Interaktion auf einen hat.	Control	unangemessen + Bedürfnis + Nähe + Körperkontakt + Grenzen + Selbstkontrolle + Zuneigung + Abstand
205	AS27SN	Herklögen	emo	Die ruhige Geborgenheit in der Anwesenheit einer vertrauten Person.	Control	trotzdem + Trotz + Erwartung + Ignoranz + verdrängen + Prokrastination + verantwortungslos + motivationslos + Bedürfnis
206	AS27SN	Wumeizauch	emo	Einen unerwünschten Ratschlag bekommen, der einem aufgedrängt wird.	Control	Rückblick + Reflexion + Entwicklung + Zielsetzung + Ziele einhalten + bestätigte Erwartungen + stolz + Einsicht
207	AS27SN	Glühm	neu	Ruhig sitzen bleiben, wenn es an der Tür klopft, und abwarten, ob es nochmal klopft.	Control	Gesprächsbedarf + Schüchternheit + Initiative abgeben + Verantwortung abgeben + Erwartungshaltung + hoffen + Bestellung + unbekannt + kennenlernen + fremd
208	AS27SN	Neif	emo	Mit Leidenschaft und Engagement alles in ein Herzensprojekt investieren.	Control	Personen + Ängstlichkeit + Vergangenheit + feindschaftlich + Sorge + Bauchschmerzen + genervt + keine Lust + Drama
209	AS27SN	Preier	emo	Desinteresse vortäuschen, obwohl man etwas eigentlich haben möchte.	Control	Glück + Stille + Sich wohl fühlen + gemütlich + Sorglosigkeit + wohlig + zu Hause + Vertrautheit + Entspannung + Frieden
210	AS27SN	Zimerhubst	emo	Das ausgelaugte und erschöpfte Gefühl nach einer schlaflosen, sorgenvollen Nacht.	Control	Isolation + Ruhe + Einsamkeit + Trubel vermeiden + soziale Ängstlichkeit + Stille + keine Lust + gestresst + nervig
211	AS27SN	Plüpp	neu	Die Mühe, wenn man eine andere Sprache spricht, im Vergleich zur eigenen Muttersprache.	Control	ausgeglichen + Freude + gute Laune + guter Start in den Tag + zufrieden + erzählen + Traumtagebuch + ausgeruht
212	AS27SN	Wunicher	emo	Der starke Drang eine unangenehme Begegnung zu vermeiden.	Control	Entspannung + Liebe + Freundschaft + kuscheln + man selbst sein + Vertrauen + Gelassenheit + Ruhe + Verbundenheit + sich wohl fühlen 
213	AS27SN	Wupforau	emo	Die besondere Empfindung, dass man sich in die Person verlieben wird, die man gerade kennengelernt hat.	Control	Neid + Verlangen + Stolz + unangenehm + peinlich + Selbstbild + Verstellen
214	AS27SN	Mege	emo	Das sichere Vertrauen in jemanden, der zuverlässig seinen Pflichten nachkommt.	Control	Depression + unerwartet + überwältigend + beängstigend + Hormone + Stimmungsschwankungen + kraftlos + machtlos + Unwohlsein + Verzweiflung + Hilfe suchen
215	AS27SN	Enkmitas	emo	Die Frustration, wenn einem ein Wort auf der Zunge liegt, das einem entfallen ist.	Control	Freundschaft + Vorfreude + Empfang + Glück + aufgeregt + umarmen + Begrüßung + Wiedersehen + Pläne umsetzen + gemeinsame Zeit verbringen + Zuneigung + vermissen
216	AS27SN	Rugliebast	emo	Nervös ein wichtiges Gespräch im Kopf durchspielen, um keine Fehler zu begehen.	Control	egal + unwichtig + faul + nicht aufstehen wollen + Kontakt vermeiden + nicht gestört werden wollen
217	AS27SN	Faube	neu	Die Möglichkeit, dass sich aus dem Blickkontakt mit einer anderen Person ein Gespräch ergibt, das diese initiiert.	Control	Sorge + nichts falsch machen wollen + entscheidend + planen + aufgeregt + Fehler + Selbstpräsentation
218	AF23HG	Bingsemöl	neu	Wenn man eine Tätigkeit wiederholt, um sie ausreichend gut durchführen zu können.	Imagery	Anspannung + Wieso + Warum + Weshalb + Herzrasen + Übelkeit + Angst
219	AF23HG	Zimerhubst	emo	Das ausgelaugte und erschöpfte Gefühl nach einer schlaflosen, sorgenvollen Nacht.	Imagery	Zeit + Kraft + Ziel
220	AF23HG	Glühm	neu	Ruhig sitzen bleiben, wenn es an der Tür klopft, und abwarten, ob es nochmal klopft.	Imagery	negatives Gefühl
221	AF23HG	Faube	neu	Die Möglichkeit, dass sich aus dem Blickkontakt mit einer anderen Person ein Gespräch ergibt, das diese initiiert.	Imagery	Zufriedenheit + Lächeln + ich will auch + warmes Gefühl
222	AF23HG	Vul	neu	Die Erkenntnis, dass man weitere Informationen braucht, um ein Problem zu lösen.	Imagery	Zukunft + Freunde + besser kennenlernen
223	AF23HG	Weforshank	neu	Die durch Berührung erzeugte Bindung zwischen Eltern und ihrem Kind.	Imagery	Überreaktion + zu viel
